,lower,upper,mean,wave,age.group,contact.age.group,text_color,row_num,col_num
,2.77580861,2.799305621,2.787303473,Wave 44,70+,"[17,70)",up,8,4
,3.813580598,3.86463436,3.839122892,Wave 44,70+,70+,up,8,4
,5.465673067,5.510356126,5.488659385,Wave 45,"[0,17)","[0,17)",up,9,1
,4.245736641,4.273669733,4.2600188,Wave 45,"[0,17)","[17,70)",up,9,1
,0.564672006,0.576558312,0.570585344,Wave 45,"[0,17)",70+,low,9,1
,4.245935869,4.273128976,4.260194998,Wave 45,"[17,70)","[0,17)",up,9,1
,5.725647186,5.754446938,5.739776362,Wave 45,"[17,70)","[17,70)",up,9,1
,2.949797251,2.978038707,2.964231483,Wave 45,"[17,70)",70+,up,9,1
,0.56487759,0.575841702,0.570280485,Wave 45,70+,"[0,17)",low,9,1
,2.950380583,2.977226828,2.963861987,Wave 45,70+,"[17,70)",up,9,1
,3.090647797,3.132059619,3.111269539,Wave 45,70+,70+,up,9,1
,5.160555602,5.193289044,5.176671611,Wave 46,"[0,17)","[0,17)",up,9,2
,4.734917383,4.759777313,4.747597792,Wave 46,"[0,17)","[17,70)",up,9,2
,0.690326536,0.704164744,0.697381964,Wave 46,"[0,17)",70+,low,9,2
,4.735403023,4.759877571,4.747736105,Wave 46,"[17,70)","[0,17)",up,9,2
,6.007164266,6.027782123,6.017378518,Wave 46,"[17,70)","[17,70)",up,9,2
,2.576072076,2.598259106,2.587075819,Wave 46,"[17,70)",70+,up,9,2
,0.690518337,0.704012541,0.697312873,Wave 46,70+,"[0,17)",low,9,2
,2.576961904,2.598883122,2.587332192,Wave 46,70+,"[17,70)",up,9,2
,3.636080769,3.688046156,3.661685786,Wave 46,70+,70+,up,9,2
,4.744983816,4.776769072,4.760476019,Wave 47,"[0,17)","[0,17)",up,9,3
,4.638565348,4.661659179,4.650692608,Wave 47,"[0,17)","[17,70)",up,9,3
,0.579859689,0.592005617,0.58592274,Wave 47,"[0,17)",70+,low,9,3
,4.639443526,4.663304949,4.651093438,Wave 47,"[17,70)","[0,17)",up,9,3
,5.907092738,5.932178854,5.919457973,Wave 47,"[17,70)","[17,70)",up,9,3
,2.879774351,2.907128905,2.893175062,Wave 47,"[17,70)",70+,up,9,3
,0.580075449,0.591727578,0.585968345,Wave 47,70+,"[0,17)",low,9,3
,2.879502439,2.907184429,2.893289266,Wave 47,70+,"[17,70)",up,9,3
,3.703871033,3.749205801,3.725987612,Wave 47,70+,70+,up,9,3
